id,rho_e,x,y,z
3442,1.5,-0.279,0,0
3443,1.5,-0.2785,0,0
3444,1.5,-0.278,0,0
3445,1.5,-0.2775,0,0
3446,1.5,-0.277,0,0
3447,1.5,-0.2765,0,0
3448,1.5,-0.276,0,0
3449,1.5,-0.2755,0,0
3450,1.5,-0.275,0,0
3451,1.5,-0.2745,0,0
3452,1.5,-0.274,0,0
3453,1.5,-0.2735,0,0
3454,1.5,-0.273,0,0
3455,1.5,-0.2725,0,0
3456,1.5,-0.272,0,0
3457,1.5,-0.2715,0,0
3458,1.5,-0.271,0,0
3459,1.5,-0.2705,0,0
3460,1.5,-0.27,0,0
3461,1.5,-0.2695,0,0
3462,1.5,-0.269,0,0
3463,1.5,-0.2685,0,0
3464,1.5,-0.268,0,0
3465,1.5,-0.2675,0,0
3466,1.5,-0.267,0,0
3467,1.5,-0.2665,0,0
3468,1.5,-0.266,0,0
3469,1.5,-0.2655,0,0
3470,1.5,-0.265,0,0
3471,1.5,-0.2645,0,0
3472,1.5,-0.264,0,0
3473,1.5,-0.2635,0,0
3474,1.5,-0.263,0,0
3475,1.5,-0.2625,0,0
3476,1.5,-0.262,0,0
3477,1.5,-0.2615,0,0
3478,1.5,-0.261,0,0
3479,1.5,-0.2605,0,0
3480,1.5,-0.26,0,0
3481,1.5,-0.2595,0,0
3482,1.5,-0.259,0,0
3483,1.5,-0.2585,0,0
3484,1.5,-0.258,0,0
3485,1.5,-0.2575,0,0
3486,1.5,-0.257,0,0
3487,1.5,-0.2565,0,0
3488,1.5,-0.256,0,0
3489,1.5,-0.2555,0,0
3490,1.5,-0.255,0,0
3491,1.5,-0.2545,0,0
3492,1.5,-0.254,0,0
3493,1.5,-0.2535,0,0
3494,1.5,-0.253,0,0
3495,1.5,-0.2525,0,0
3496,1.5,-0.252,0,0
3497,1.5,-0.2515,0,0
3498,1.5,-0.251,0,0
3499,1.5,-0.2505,0,0
3500,1.5,-0.25,0,0
3501,1.5,-0.2495,0,0
3502,1.5,-0.249,0,0
3503,1.5,-0.2485,0,0
3504,1.5,-0.248,0,0
3505,1.5,-0.2475,0,0
3506,1.5,-0.247,0,0
3507,1.5,-0.2465,0,0
3508,1.5,-0.246,0,0
3509,1.5,-0.2455,0,0
3510,1.5,-0.245,0,0
3511,1.5,-0.2445,0,0
3512,1.5,-0.244,0,0
3513,1.5,-0.2435,0,0
3514,1.5,-0.243,0,0
3515,1.5,-0.2425,0,0
3516,1.5,-0.242,0,0
3517,1.5,-0.2415,0,0
3518,1.5,-0.241,0,0
3519,1.5,-0.2405,0,0
3520,1.5,-0.24,0,0
3521,1.5,-0.2395,0,0
3522,1.5,-0.239,0,0
3523,1.5,-0.2385,0,0
3524,1.5,-0.238,0,0
3525,1.5,-0.2375,0,0
3526,1.5,-0.237,0,0
3527,1.5,-0.2365,0,0
3528,1.5,-0.236,0,0
3529,1.5,-0.2355,0,0
3530,1.5,-0.235,0,0
3531,1.5,-0.2345,0,0
3532,1.5,-0.234,0,0
3533,1.5,-0.2335,0,0
3534,1.5,-0.233,0,0
3535,1.5,-0.2325,0,0
3536,1.5,-0.232,0,0
3537,1.5,-0.2315,0,0
3538,1.5,-0.231,0,0
3539,1.5,-0.2305,0,0
3540,1.5,-0.23,0,0
3541,1.5,-0.2295,0,0
3542,1.5,-0.229,0,0
3543,1.5,-0.2285,0,0
3544,1.5,-0.228,0,0
3545,1.5,-0.2275,0,0
3546,1.5,-0.227,0,0
3547,1.5,-0.2265,0,0
3548,1.5,-0.226,0,0
3549,1.5,-0.2255,0,0
3550,1.5,-0.225,0,0
3551,1.5,-0.2245,0,0
3552,1.5,-0.224,0,0
3553,1.5,-0.2235,0,0
3554,1.5,-0.223,0,0
3555,1.5,-0.2225,0,0
3556,1.5,-0.222,0,0
3557,1.5,-0.2215,0,0
3558,1.5,-0.221,0,0
3559,1.5,-0.2205,0,0
3560,1.5,-0.22,0,0
3561,1.5,-0.2195,0,0
3562,1.5,-0.219,0,0
3563,1.5,-0.2185,0,0
3564,1.5,-0.218,0,0
3565,1.5,-0.2175,0,0
3566,1.5,-0.217,0,0
3567,1.5,-0.2165,0,0
3568,1.5,-0.216,0,0
3569,1.5,-0.2155,0,0
3570,1.5,-0.215,0,0
3571,1.5,-0.2145,0,0
3572,1.5,-0.214,0,0
3573,1.5,-0.2135,0,0
3574,1.5,-0.213,0,0
3575,1.5,-0.2125,0,0
3576,1.5,-0.212,0,0
3577,1.5,-0.2115,0,0
3578,1.5,-0.211,0,0
3579,1.5,-0.2105,0,0
3580,1.5,-0.21,0,0
3581,1.5,-0.2095,0,0
3582,1.5,-0.209,0,0
3583,1.5,-0.2085,0,0
3584,1.5,-0.208,0,0
3585,1.5,-0.2075,0,0
3586,1.5,-0.207,0,0
3587,1.5,-0.2065,0,0
3588,1.5,-0.206,0,0
3589,1.5,-0.2055,0,0
3590,1.5,-0.205,0,0
3591,1.5,-0.2045,0,0
3592,1.5,-0.204,0,0
3593,1.5,-0.2035,0,0
3594,1.5,-0.203,0,0
3595,1.5,-0.2025,0,0
3596,1.5,-0.202,0,0
3597,1.5,-0.2015,0,0
3598,1.5,-0.201,0,0
3599,1.5,-0.2005,0,0
3600,1.5,-0.2,0,0
3601,1.5,-0.1995,0,0
3602,1.5,-0.199,0,0
3603,1.5,-0.1985,0,0
3604,1.5,-0.198,0,0
3605,1.5,-0.1975,0,0
3606,1.5,-0.197,0,0
3607,1.5,-0.1965,0,0
3608,1.5,-0.196,0,0
3609,1.5,-0.1955,0,0
3610,1.5,-0.195,0,0
3611,1.5,-0.1945,0,0
3612,1.5,-0.194,0,0
3613,1.5,-0.1935,0,0
3614,1.5,-0.193,0,0
3615,1.5,-0.1925,0,0
3616,1.5,-0.192,0,0
3617,1.5,-0.1915,0,0
3618,1.5,-0.191,0,0
3619,1.5,-0.1905,0,0
3620,1.5,-0.19,0,0
3621,1.5,-0.1895,0,0
3622,1.5,-0.189,0,0
3623,1.5,-0.1885,0,0
3624,1.5,-0.188,0,0
3625,1.5,-0.1875,0,0
3626,1.5,-0.187,0,0
3627,1.5,-0.1865,0,0
3628,1.5,-0.186,0,0
3629,1.5,-0.1855,0,0
3630,1.5,-0.185,0,0
3631,1.5,-0.1845,0,0
3632,1.5,-0.184,0,0
3633,1.5,-0.1835,0,0
3634,1.5,-0.183,0,0
3635,1.5,-0.1825,0,0
3636,1.5,-0.182,0,0
3637,1.5,-0.1815,0,0
3638,1.5,-0.181,0,0
3639,1.5,-0.1805,0,0
3640,1.5,-0.18,0,0
3641,1.5,-0.1795,0,0
3642,1.5,-0.179,0,0
3643,1.5,-0.1785,0,0
3644,1.5,-0.178,0,0
3645,1.5,-0.1775,0,0
3646,1.5,-0.177,0,0
3647,1.5,-0.1765,0,0
3648,1.5,-0.176,0,0
3649,1.5,-0.1755,0,0
3650,1.5,-0.175,0,0
3651,1.5,-0.1745,0,0
3652,1.5,-0.174,0,0
3653,1.5,-0.1735,0,0
3654,1.5,-0.173,0,0
3655,1.5,-0.1725,0,0
3656,1.5,-0.172,0,0
3657,1.5,-0.1715,0,0
3658,1.5,-0.171,0,0
3659,1.5,-0.1705,0,0
3660,1.5,-0.17,0,0
3661,1.5,-0.1695,0,0
3662,1.5,-0.169,0,0
3663,1.5,-0.1685,0,0
3664,1.5,-0.168,0,0
3665,1.5,-0.1675,0,0
3666,1.5,-0.167,0,0
3667,1.5,-0.1665,0,0
3668,1.5,-0.166,0,0
3669,1.5,-0.1655,0,0
3670,1.5,-0.165,0,0
3671,1.5,-0.1645,0,0
3672,1.5,-0.164,0,0
3673,1.5,-0.1635,0,0
3674,1.5,-0.163,0,0
3675,1.5,-0.1625,0,0
3676,1.5,-0.162,0,0
3677,1.5,-0.1615,0,0
3678,1.5,-0.161,0,0
3679,1.5,-0.1605,0,0
3680,1.5,-0.16,0,0
3681,1.5,-0.1595,0,0
3682,1.5,-0.159,0,0
3683,1.5,-0.1585,0,0
3684,1.5,-0.158,0,0
3685,1.5,-0.1575,0,0
3686,1.5,-0.157,0,0
3687,1.5,-0.1565,0,0
3688,1.5,-0.156,0,0
3689,1.5,-0.1555,0,0
3690,1.5,-0.155,0,0
3691,1.5,-0.1545,0,0
3692,1.5,-0.154,0,0
3693,1.5,-0.1535,0,0
3694,1.5,-0.153,0,0
3695,1.5,-0.1525,0,0
3696,1.5,-0.152,0,0
3697,1.5,-0.1515,0,0
3698,1.5,-0.151,0,0
3699,1.5,-0.1505,0,0
3700,1.5,-0.15,0,0
3701,1.5,-0.1495,0,0
3702,1.5,-0.149,0,0
3703,1.5,-0.1485,0,0
3704,1.5,-0.148,0,0
3705,1.5,-0.1475,0,0
3706,1.5,-0.147,0,0
3707,1.5,-0.1465,0,0
3708,1.5,-0.146,0,0
3709,1.5,-0.1455,0,0
3710,1.5,-0.145,0,0
3711,1.5,-0.1445,0,0
3712,1.5,-0.144,0,0
3713,1.5,-0.1435,0,0
3714,1.5,-0.143,0,0
3715,1.5,-0.1425,0,0
3716,1.5,-0.142,0,0
3717,1.5,-0.1415,0,0
3718,1.5,-0.141,0,0
3719,1.5,-0.1405,0,0
3720,1.5,-0.14,0,0
3721,1.5,-0.1395,0,0
3722,1.5,-0.139,0,0
3723,1.5,-0.1385,0,0
3724,1.5,-0.138,0,0
3725,1.5,-0.1375,0,0
3726,1.5,-0.137,0,0
3727,1.5,-0.1365,0,0
3728,1.5,-0.136,0,0
3729,1.5,-0.1355,0,0
3730,1.5,-0.135,0,0
3731,1.5,-0.1345,0,0
3732,1.5,-0.134,0,0
3733,1.5,-0.1335,0,0
3734,1.5,-0.133,0,0
3735,1.5,-0.1325,0,0
3736,1.5,-0.132,0,0
3737,1.5,-0.1315,0,0
3738,1.5,-0.131,0,0
3739,1.5,-0.1305,0,0
3740,1.5,-0.13,0,0
3741,1.5,-0.1295,0,0
3742,1.5,-0.129,0,0
3743,1.5,-0.1285,0,0
3744,1.5,-0.128,0,0
3745,1.5,-0.1275,0,0
3746,1.5,-0.127,0,0
3747,1.5,-0.1265,0,0
3748,1.5,-0.126,0,0
3749,1.5,-0.1255,0,0
3750,1.5,-0.125,0,0
3751,1.5,-0.1245,0,0
3752,1.5,-0.124,0,0
3753,1.5,-0.1235,0,0
3754,1.5,-0.123,0,0
3755,1.5,-0.1225,0,0
3756,1.5,-0.122,0,0
3757,1.5,-0.1215,0,0
3758,1.5,-0.121,0,0
3759,1.5,-0.1205,0,0
3760,1.5,-0.12,0,0
3761,1.5,-0.1195,0,0
3762,1.5,-0.119,0,0
3763,1.5,-0.1185,0,0
3764,1.5,-0.118,0,0
3765,1.5,-0.1175,0,0
3766,1.5,-0.117,0,0
3767,1.5,-0.1165,0,0
3768,1.5,-0.116,0,0
3769,1.5,-0.1155,0,0
3770,1.5,-0.115,0,0
3771,1.5,-0.1145,0,0
3772,1.5,-0.114,0,0
3773,1.5,-0.1135,0,0
3774,1.5,-0.113,0,0
3775,1.5,-0.1125,0,0
3776,1.5,-0.112,0,0
3777,1.5,-0.1115,0,0
3778,1.5,-0.111,0,0
3779,1.5,-0.1105,0,0
3780,1.5,-0.11,0,0
3781,1.5,-0.1095,0,0
3782,1.5,-0.109,0,0
3783,1.5,-0.1085,0,0
3784,1.5,-0.108,0,0
3785,1.5,-0.1075,0,0
3786,1.5,-0.107,0,0
3787,1.5,-0.1065,0,0
3788,1.5,-0.106,0,0
3789,1.5,-0.1055,0,0
3790,1.5,-0.105,0,0
3791,1.5,-0.1045,0,0
3792,1.5,-0.104,0,0
3793,1.5,-0.1035,0,0
3794,1.5,-0.103,0,0
3795,1.5,-0.1025,0,0
3796,1.5,-0.102,0,0
3797,1.5,-0.1015,0,0
3798,1.5,-0.101,0,0
3799,1.5,-0.1005,0,0
3800,1.5,-0.1,0,0
3801,1.5,-0.0995,0,0
3802,1.5,-0.099,0,0
3803,1.5,-0.0985,0,0
3804,1.5,-0.098,0,0
3805,1.5,-0.0975,0,0
3806,1.5,-0.097,0,0
3807,1.5,-0.0965,0,0
3808,1.5,-0.096,0,0
3809,1.5,-0.0955,0,0
3810,1.5,-0.095,0,0
3811,1.5,-0.0945,0,0
3812,1.5,-0.094,0,0
3813,1.5,-0.0935,0,0
3814,1.5,-0.093,0,0
3815,1.5,-0.0925,0,0
3816,1.5,-0.092,0,0
3817,1.5,-0.0915,0,0
3818,1.5,-0.091,0,0
3819,1.5,-0.0905,0,0
3820,1.5,-0.09,0,0
3821,1.5,-0.0895,0,0
3822,1.5,-0.089,0,0
3823,1.5,-0.0885,0,0
3824,1.5,-0.088,0,0
3825,1.5,-0.0875,0,0
3826,1.5,-0.087,0,0
3827,1.5,-0.0865,0,0
3828,1.5,-0.086,0,0
3829,1.5,-0.0855,0,0
3830,1.5,-0.085,0,0
3831,1.5,-0.0845,0,0
3832,1.5,-0.084,0,0
3833,1.5,-0.0835,0,0
3834,1.5,-0.083,0,0
3835,1.5,-0.0825,0,0
3836,1.5,-0.082,0,0
3837,1.5,-0.0815,0,0
3838,1.5,-0.081,0,0
3839,1.5,-0.0805,0,0
3840,1.5,-0.08,0,0
3841,1.5,-0.0795,0,0
3842,1.5,-0.079,0,0
3843,1.5,-0.0785,0,0
3844,1.5,-0.078,0,0
3845,1.5,-0.0775,0,0
3846,1.5,-0.077,0,0
3847,1.5,-0.0765,0,0
3848,1.5,-0.076,0,0
3849,1.5,-0.0755,0,0
3850,1.5,-0.075,0,0
3851,1.5,-0.0745,0,0
3852,1.5,-0.074,0,0
3853,1.5,-0.0735,0,0
3854,1.5,-0.073,0,0
3855,1.5,-0.0725,0,0
3856,1.5,-0.072,0,0
3857,1.5,-0.0715,0,0
3858,1.5,-0.071,0,0
3859,1.5,-0.0705,0,0
3860,1.5,-0.07,0,0
3861,1.5,-0.0695,0,0
3862,1.5,-0.069,0,0
3863,1.5,-0.0685,0,0
3864,1.5,-0.068,0,0
3865,1.5,-0.0675,0,0
3866,1.5,-0.067,0,0
3867,1.5,-0.0665,0,0
3868,1.5,-0.066,0,0
3869,1.5,-0.0655,0,0
3870,1.5,-0.065,0,0
3871,1.5,-0.0645,0,0
3872,1.5,-0.064,0,0
3873,1.5,-0.0635,0,0
3874,1.5,-0.063,0,0
3875,1.5,-0.0625,0,0
3876,1.5,-0.062,0,0
3877,1.5,-0.0615,0,0
3878,1.5,-0.061,0,0
3879,1.5,-0.0605,0,0
3880,1.5,-0.06,0,0
3881,1.5,-0.0595,0,0
3882,1.5,-0.059,0,0
3883,1.5,-0.0585,0,0
3884,1.5,-0.058,0,0
3885,1.5,-0.0575,0,0
3886,1.5,-0.057,0,0
3887,1.5,-0.0565,0,0
3888,1.5,-0.056,0,0
3889,1.5,-0.0555,0,0
3890,1.5,-0.055,0,0
3891,1.5,-0.0545,0,0
3892,1.5,-0.054,0,0
3893,1.5,-0.0535,0,0
3894,1.5,-0.053,0,0
3895,1.5,-0.0525,0,0
3896,1.5,-0.052,0,0
3897,1.5,-0.0515,0,0
3898,1.5,-0.051,0,0
3899,1.5,-0.0505,0,0
3900,1.5,-0.05,0,0
3901,1.5,-0.0495,0,0
3902,1.5,-0.049,0,0
3903,1.5,-0.0485,0,0
3904,1.5,-0.048,0,0
3905,1.5,-0.0475,0,0
3906,1.5,-0.047,0,0
3907,1.5,-0.0465,0,0
3908,1.5,-0.046,0,0
3909,1.5,-0.0455,0,0
3910,1.5,-0.045,0,0
3911,1.5,-0.0445,0,0
3912,1.5,-0.044,0,0
3913,1.5,-0.0435,0,0
3914,1.5,-0.043,0,0
3915,1.5,-0.0425,0,0
3916,1.5,-0.042,0,0
3917,1.5,-0.0415,0,0
3918,1.5,-0.041,0,0
3919,1.5,-0.0405,0,0
3920,1.5,-0.04,0,0
3921,1.5,-0.0395,0,0
3922,1.5,-0.039,0,0
3923,1.5,-0.0385,0,0
3924,1.5,-0.038,0,0
3925,1.5,-0.0375,0,0
3926,1.5,-0.037,0,0
3927,1.5,-0.0365,0,0
3928,1.5,-0.036,0,0
3929,1.5,-0.0355,0,0
3930,1.5,-0.035,0,0
3931,1.5,-0.0345,0,0
3932,1.5,-0.034,0,0
3933,1.5,-0.0335,0,0
3934,1.5,-0.033,0,0
3935,1.5,-0.0325,0,0
3936,1.5,-0.032,0,0
3937,1.5,-0.0315,0,0
3938,1.5,-0.031,0,0
3939,1.5,-0.0305,0,0
3940,1.5,-0.03,0,0
3941,1.5,-0.0295,0,0
3942,1.5,-0.029,0,0
3943,1.5,-0.0285,0,0
3944,1.5,-0.028,0,0
3945,1.5,-0.0275,0,0
3946,1.5,-0.027,0,0
3947,1.5,-0.0265,0,0
3948,1.5,-0.026,0,0
3949,1.5,-0.0255,0,0
3950,1.5,-0.025,0,0
3951,1.5,-0.0245,0,0
3952,1.5,-0.024,0,0
3953,1.5,-0.0235,0,0
3954,1.5,-0.023,0,0
3955,1.5,-0.0225,0,0
3956,1.5,-0.022,0,0
3957,1.5,-0.0215,0,0
3958,1.5,-0.021,0,0
3959,1.5,-0.0205,0,0
3960,1.5,-0.02,0,0
3961,1.5,-0.0195,0,0
3962,1.5,-0.019,0,0
3963,1.5,-0.0185,0,0
3964,1.5,-0.018,0,0
3965,1.5,-0.0175,0,0
3966,1.5,-0.017,0,0
3967,1.5,-0.0165,0,0
3968,1.5,-0.016,0,0
3969,1.5,-0.0155,0,0
3970,1.5,-0.015,0,0
3971,1.5,-0.0145,0,0
3972,1.5,-0.014,0,0
3973,1.5,-0.0135,0,0
3974,1.5,-0.013,0,0
3975,1.5,-0.0125,0,0
3976,1.5,-0.012,0,0
3977,1.5,-0.0115,0,0
3978,1.5,-0.011,0,0
3979,1.5,-0.0105,0,0
3980,1.5000000000001,-0.01,0,0
3981,1.4999999999996,-0.0095000000000001,0,0
3982,1.5000000000014,-0.0089999999999999,0,0
3983,1.4999999999946,-0.0085,0,0
3984,1.5000000000204,-0.008,0,0
3985,1.4999999999231,-0.0075000000000001,0,0
3986,1.500000000289,-0.0069999999999999,0,0
3987,1.4999999989133,-0.0065,0,0
3988,1.5000000040861,-0.006,0,0
3989,1.4999999846364,-0.0055000000000001,0,0
3990,1.500000057767,-0.0049999999999999,0,0
3991,1.4999997827967,-0.0044999999999999,0,0
3992,1.5000008166819,-0.004,0,0
3993,1.499996929285,-0.0035000000000001,0,0
3994,1.5000115458544,-0.0029999999999999,0,0
3995,1.4999565877121,-0.0024999999999999,0,0
3996,1.5001632296936,-0.002,0,0
3997,1.4993862576835,-0.0015000000000001,0,0
3998,1.5023076578712,-0.00099999999999989,0,0
3999,1.4913231395263,-0.00049999999999994,0,0
4000,1.5326236113462,0,0,0
8000,1.4965106067972,1,0,0
8001,1.500928028856,1.0005,0,0
8002,1.4997531828146,1.001,0,0
8003,1.5000656430403,1.0015,0,0
8004,1.4999825416922,1.002,0,0
8005,1.5000046431804,1.0025,0,0
8006,1.499998765108,1.003,0,0
8007,1.5000003284297,1.0035,0,0
8008,1.4999999126514,1.004,0,0
8009,1.5000000232311,1.0045,0,0
8010,1.4999999938215,1.005,0,0
8011,1.5000000016432,1.0055,0,0
8012,1.499999999563,1.006,0,0
8013,1.5000000001162,1.0065,0,0
8014,1.4999999999691,1.007,0,0
8015,1.5000000000082,1.0075,0,0
8016,1.4999999999978,1.008,0,0
8017,1.5000000000006,1.0085,0,0
8018,1.4999999999998,1.009,0,0
8019,1.5,1.0095,0,0
8020,1.5,1.01,0,0
8021,1.5,1.0105,0,0
8022,1.5,1.011,0,0
8023,1.5,1.0115,0,0
8024,1.5,1.012,0,0
8025,1.5,1.0125,0,0
8026,1.5,1.013,0,0
8027,1.5,1.0135,0,0
8028,1.5,1.014,0,0
8029,1.5,1.0145,0,0
8030,1.5,1.015,0,0
8031,1.5,1.0155,0,0
8032,1.5,1.016,0,0
8033,1.5,1.0165,0,0
8034,1.5,1.017,0,0
8035,1.5,1.0175,0,0
8036,1.5,1.018,0,0
8037,1.5,1.0185,0,0
8038,1.5,1.019,0,0
8039,1.5,1.0195,0,0
8040,1.5,1.02,0,0
8041,1.5,1.0205,0,0
8042,1.5,1.021,0,0
8043,1.5,1.0215,0,0
8044,1.5,1.022,0,0
8045,1.5,1.0225,0,0
8046,1.5,1.023,0,0
8047,1.5,1.0235,0,0
8048,1.5,1.024,0,0
8049,1.5,1.0245,0,0
8050,1.5,1.025,0,0
8051,1.5,1.0255,0,0
8052,1.5,1.026,0,0
8053,1.5,1.0265,0,0
8054,1.5,1.027,0,0
8055,1.5,1.0275,0,0
8056,1.5,1.028,0,0
8057,1.5,1.0285,0,0
8058,1.5,1.029,0,0
8059,1.5,1.0295,0,0
8060,1.5,1.03,0,0
8061,1.5,1.0305,0,0
8062,1.5,1.031,0,0
8063,1.5,1.0315,0,0
8064,1.5,1.032,0,0
8065,1.5,1.0325,0,0
8066,1.5,1.033,0,0
8067,1.5,1.0335,0,0
8068,1.5,1.034,0,0
8069,1.5,1.0345,0,0
8070,1.5,1.035,0,0
8071,1.5,1.0355,0,0
8072,1.5,1.036,0,0
8073,1.5,1.0365,0,0
8074,1.5,1.037,0,0
8075,1.5,1.0375,0,0
8076,1.5,1.038,0,0
8077,1.5,1.0385,0,0
8078,1.5,1.039,0,0
8079,1.5,1.0395,0,0
8080,1.5,1.04,0,0
8081,1.5,1.0405,0,0
8082,1.5,1.041,0,0
8083,1.5,1.0415,0,0
8084,1.5,1.042,0,0
8085,1.5,1.0425,0,0
8086,1.5,1.043,0,0
8087,1.5,1.0435,0,0
8088,1.5,1.044,0,0
8089,1.5,1.0445,0,0
8090,1.5,1.045,0,0
8091,1.5,1.0455,0,0
8092,1.5,1.046,0,0
8093,1.5,1.0465,0,0
8094,1.5,1.047,0,0
8095,1.5,1.0475,0,0
8096,1.5,1.048,0,0
8097,1.5,1.0485,0,0
8098,1.5,1.049,0,0
8099,1.5,1.0495,0,0
8100,1.5,1.05,0,0
8101,1.5,1.0505,0,0
8102,1.5,1.051,0,0
8103,1.5,1.0515,0,0
8104,1.5,1.052,0,0
8105,1.5,1.0525,0,0
8106,1.5,1.053,0,0
8107,1.5,1.0535,0,0
8108,1.5,1.054,0,0
8109,1.5,1.0545,0,0
8110,1.5,1.055,0,0
8111,1.5,1.0555,0,0
8112,1.5,1.056,0,0
8113,1.5,1.0565,0,0
8114,1.5,1.057,0,0
8115,1.5,1.0575,0,0
8116,1.5,1.058,0,0
8117,1.5,1.0585,0,0
8118,1.5,1.059,0,0
8119,1.5,1.0595,0,0
8120,1.5,1.06,0,0
8121,1.5,1.0605,0,0
8122,1.5,1.061,0,0
8123,1.5,1.0615,0,0
8124,1.5,1.062,0,0
8125,1.5,1.0625,0,0
8126,1.5,1.063,0,0
8127,1.5,1.0635,0,0
8128,1.5,1.064,0,0
8129,1.5,1.0645,0,0
8130,1.5,1.065,0,0
8131,1.5,1.0655,0,0
8132,1.5,1.066,0,0
8133,1.5,1.0665,0,0
8134,1.5,1.067,0,0
8135,1.5,1.0675,0,0
8136,1.5,1.068,0,0
8137,1.5,1.0685,0,0
8138,1.5,1.069,0,0
8139,1.5,1.0695,0,0
8140,1.5,1.07,0,0
8141,1.5,1.0705,0,0
8142,1.5,1.071,0,0
8143,1.5,1.0715,0,0
8144,1.5,1.072,0,0
8145,1.5,1.0725,0,0
8146,1.5,1.073,0,0
8147,1.5,1.0735,0,0
8148,1.5,1.074,0,0
8149,1.5,1.0745,0,0
8150,1.5,1.075,0,0
8151,1.5,1.0755,0,0
8152,1.5,1.076,0,0
8153,1.5,1.0765,0,0
8154,1.5,1.077,0,0
8155,1.5,1.0775,0,0
8156,1.5,1.078,0,0
8157,1.5,1.0785,0,0
8158,1.5,1.079,0,0
8159,1.5,1.0795,0,0
8160,1.5,1.08,0,0
8161,1.5,1.0805,0,0
8162,1.5,1.081,0,0
8163,1.5,1.0815,0,0
8164,1.5,1.082,0,0
8165,1.5,1.0825,0,0
8166,1.5,1.083,0,0
8167,1.5,1.0835,0,0
8168,1.5,1.084,0,0
8169,1.5,1.0845,0,0
8170,1.5,1.085,0,0
8171,1.5,1.0855,0,0
8172,1.5,1.086,0,0
8173,1.5,1.0865,0,0
8174,1.5,1.087,0,0
8175,1.5,1.0875,0,0
8176,1.5,1.088,0,0
8177,1.5,1.0885,0,0
8178,1.5,1.089,0,0
8179,1.5,1.0895,0,0
8180,1.5,1.09,0,0
8181,1.5,1.0905,0,0
8182,1.5,1.091,0,0
8183,1.5,1.0915,0,0
8184,1.5,1.092,0,0
8185,1.5,1.0925,0,0
8186,1.5,1.093,0,0
8187,1.5,1.0935,0,0
8188,1.5,1.094,0,0
8189,1.5,1.0945,0,0
8190,1.5,1.095,0,0
8191,1.5,1.0955,0,0
8192,1.5,1.096,0,0
8193,1.5,1.0965,0,0
8194,1.5,1.097,0,0
8195,1.5,1.0975,0,0
8196,1.5,1.098,0,0
8197,1.5,1.0985,0,0
8198,1.5,1.099,0,0
8199,1.5,1.0995,0,0
8200,1.5,1.1,0,0
8201,1.5,1.1005,0,0
8202,1.5,1.101,0,0
8203,1.5,1.1015,0,0
8204,1.5,1.102,0,0
8205,1.5,1.1025,0,0
8206,1.5,1.103,0,0
8207,1.5,1.1035,0,0
8208,1.5,1.104,0,0
8209,1.5,1.1045,0,0
8210,1.5,1.105,0,0
8211,1.5,1.1055,0,0
8212,1.5,1.106,0,0
8213,1.5,1.1065,0,0
8214,1.5,1.107,0,0
8215,1.5,1.1075,0,0
8216,1.5,1.108,0,0
8217,1.5,1.1085,0,0
8218,1.5,1.109,0,0
8219,1.5,1.1095,0,0
8220,1.5,1.11,0,0
8221,1.5,1.1105,0,0
8222,1.5,1.111,0,0
8223,1.5,1.1115,0,0
8224,1.5,1.112,0,0
8225,1.5,1.1125,0,0
8226,1.5,1.113,0,0
8227,1.5,1.1135,0,0
8228,1.5,1.114,0,0
8229,1.5,1.1145,0,0
8230,1.5,1.115,0,0
8231,1.5,1.1155,0,0
8232,1.5,1.116,0,0
8233,1.5,1.1165,0,0
8234,1.5,1.117,0,0
8235,1.5,1.1175,0,0
8236,1.5,1.118,0,0
8237,1.5,1.1185,0,0
8238,1.5,1.119,0,0
8239,1.5,1.1195,0,0
8240,1.5,1.12,0,0
8241,1.5,1.1205,0,0
8242,1.5,1.121,0,0
8243,1.5,1.1215,0,0
8244,1.5,1.122,0,0
8245,1.5,1.1225,0,0
8246,1.5,1.123,0,0
8247,1.5,1.1235,0,0
8248,1.5,1.124,0,0
8249,1.5,1.1245,0,0
8250,1.5,1.125,0,0
8251,1.5,1.1255,0,0
8252,1.5,1.126,0,0
8253,1.5,1.1265,0,0
8254,1.5,1.127,0,0
8255,1.5,1.1275,0,0
8256,1.5,1.128,0,0
8257,1.5,1.1285,0,0
8258,1.5,1.129,0,0
8259,1.5,1.1295,0,0
8260,1.5,1.13,0,0
8261,1.5,1.1305,0,0
8262,1.5,1.131,0,0
8263,1.5,1.1315,0,0
8264,1.5,1.132,0,0
8265,1.5,1.1325,0,0
8266,1.5,1.133,0,0
8267,1.5,1.1335,0,0
8268,1.5,1.134,0,0
8269,1.5,1.1345,0,0
8270,1.5,1.135,0,0
8271,1.5,1.1355,0,0
8272,1.5,1.136,0,0
8273,1.5,1.1365,0,0
8274,1.5,1.137,0,0
8275,1.5,1.1375,0,0
8276,1.5,1.138,0,0
8277,1.5,1.1385,0,0
8278,1.5,1.139,0,0
8279,1.5,1.1395,0,0
8280,1.5,1.14,0,0
8281,1.5,1.1405,0,0
8282,1.5,1.141,0,0
8283,1.5,1.1415,0,0
8284,1.5,1.142,0,0
8285,1.5,1.1425,0,0
8286,1.5,1.143,0,0
8287,1.5,1.1435,0,0
8288,1.5,1.144,0,0
8289,1.5,1.1445,0,0
8290,1.5,1.145,0,0
8291,1.5,1.1455,0,0
8292,1.5,1.146,0,0
8293,1.5,1.1465,0,0
